SEXO;IDADE;GERAÇÃO;RENDA;CLASSEECONOMICA;UF;AREARISCO;FLAG_DE_SOCIO;FLAG_DE_VEICULO;FLAG_DE_BOLSAFAMILIA;FLAG_DE_APOSENTADOS;FLAG_DE_OBITO;FLAG_DE_IMOVEL;EMPREGO_FORMAL;SCORE;SCORE_FAIXA;PERSONADECREDITO;SCORE_DIGITAL;ACORDO
F;43;GEN X;2.001 ATÉ 3.000;D;RJ;0;0;0;0;0;0;0;1;365;RISCO MÉDIO;QUEM SOU EU;Digital -;1
F;54;GEN X;2.001 ATÉ 3.000;D;SP;0;1;1;0;0;0;0;0;445;RISCO MÉDIO;QUEM SOU EU;Digital + -;1
M;42;GEN Y;2.001 ATÉ 3.000;D;ES;0;1;0;0;0;0;0;1;198;RISCO ALTO;PAGO QUANDO PUDER;Digital -;1
F;37;GEN Y;ATÉ 1.000;E;MG;0;1;0;0;0;0;0;1;350;RISCO MÉDIO;QUEM SOU EU;Digital + -;1
M;44;GEN X;2.001 ATÉ 3.000;D;ES;0;1;0;0;0;0;0;1;121;RISCO MUITO ALTO;FUJAM DE MIM;Digital -;1
F;47;GEN X;1.000 ATÉ 2.000;D;SP;0;0;1;0;0;0;0;1;706;RISCO MUITO BAIXO;O BEM AMADO;Digital + -;1
F;35;GEN Y;1.000 ATÉ 2.000;D;MG;0;1;0;0;0;0;0;0;602;RISCO BAIXO;SEMPRE PRESENTE;Digital ++;1
M;76;VETERANOS;5.001 ATÉ 6.000;B;PR;0;0;0;0;1;0;0;1;822;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;34;GEN Y;1.000 ATÉ 2.000;D;MG;0;1;0;0;0;0;0;1;165;RISCO ALTO;PAGO QUANDO PUDER;Digital + -;1
F;80;VETERANOS;5.001 ATÉ 6.000;B;RJ;0;1;0;0;1;0;0;0;293;RISCO ALTO;PAGO QUANDO PUDER;Digital -;1
F;42;GEN Y;1.000 ATÉ 2.000;D;RJ;0;1;0;0;0;0;0;1;544;RISCO BAIXO;SEMPRE PRESENTE;Digital +;1
F;42;GEN Y;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;0;688;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
M;22;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;614;RISCO BAIXO;SEMPRE PRESENTE;Digital ++;1
F;57;GEN X;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;0;705;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
F;54;GEN X;ATÉ 1.000;E;SP;0;1;1;0;0;0;0;0;520;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
M;33;GEN Y;1.000 ATÉ 2.000;D;AL;0;0;0;0;0;0;0;1;330;RISCO MÉDIO;QUEM SOU EU;Digital +;1
F;42;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;1;0;0;0;1;396;RISCO MÉDIO;QUEM SOU EU;Digital + -;1
M;35;GEN Y;1.000 ATÉ 2.000;D;MG;0;0;0;0;0;0;0;1;307;RISCO MÉDIO;QUEM SOU EU;Digital + -;1
M;23;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;401;RISCO MÉDIO;QUEM SOU EU;Digital +;1
F;36;GEN Y;ATÉ 1.000;E;MG;0;0;0;1;0;0;0;0;431;RISCO MÉDIO;QUEM SOU EU;Digital +;1
F;44;GEN X;5.001 ATÉ 6.000;B;RJ;0;1;0;0;0;0;0;1;376;RISCO MÉDIO;QUEM SOU EU;Digital +;1
F;53;GEN X;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;1;295;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
M;55;GEN X;2.001 ATÉ 3.000;D;SP;0;1;1;0;0;0;0;1;151;RISCO ALTO;PAGO QUANDO PUDER;Digital + -;1
F;30;GEN Y;1.000 ATÉ 2.000;D;PR;0;0;0;0;0;0;0;1;757;RISCO MUITO BAIXO;O BEM AMADO;Digital + -;1
M;56;GEN X;5.001 ATÉ 6.000;B;BA;0;1;0;0;0;0;0;0;414;RISCO MÉDIO;QUEM SOU EU;NULL;1
F;20;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;794;RISCO MUITO BAIXO;O BEM AMADO;Digital ++;1
F;45;GEN X;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;1;651;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
F;37;GEN Y;ATÉ 1.000;E;AL;0;0;0;1;0;0;0;0;168;RISCO ALTO;PAGO QUANDO PUDER;Digital -;1
M;42;GEN Y;4.001 ATÉ 5.000;C;ES;0;1;0;0;0;0;0;1;872;RISCO MUITO BAIXO;O BEM AMADO;Digital ++;1
M;32;GEN Y;1.000 ATÉ 2.000;D;BA;0;1;0;0;0;0;0;0;489;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;21;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;512;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;1
M;56;GEN X;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;913;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;19;GEN Z;NULL;X;NULL;0;0;0;0;0;0;0;0;0;NULL;NOVOS ENTRANTES;Digital + -;1
F;42;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;184;RISCO ALTO;PAGO QUANDO PUDER;Digital -;1
M;58;BABY_BOOMER;21.001 ATÉ 22.000;A;SP;0;1;1;0;0;0;0;0;338;RISCO MÉDIO;QUEM SOU EU;Digital ++;1
M;32;GEN Y;9.001 ATÉ 10.000;B;MG;0;1;0;0;0;0;0;0;260;RISCO ALTO;PAGO QUANDO PUDER;Digital ++;1
F;55;GEN X;13.001 ATÉ 15.000;B;SP;0;0;1;0;1;0;0;1;818;RISCO MUITO BAIXO;O BEM AMADO;Digital +;1
M;35;GEN Y;ATÉ 1.000;D;MG;0;0;0;0;0;0;0;1;683;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
M;20;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;219;RISCO ALTO;PAGO QUANDO PUDER;Digital + -;1
F;32;GEN Y;3.001 ATÉ 4.000;C;PB;0;1;0;1;0;0;0;1;387;RISCO MÉDIO;QUEM SOU EU;Digital ++;1
M;42;GEN Y;4.001 ATÉ 5.000;C;RJ;0;0;0;0;0;0;0;1;80;RISCO MUITO ALTO;FUJAM DE MIM;Digital +;1
M;23;GEN Z;1.000 ATÉ 2.000;D;PR;0;0;0;0;0;0;0;1;621;RISCO BAIXO;SEMPRE PRESENTE;Digital +;1
M;42;GEN Y;1.000 ATÉ 2.000;D;ES;0;0;0;0;0;0;0;1;449;RISCO MÉDIO;QUEM SOU EU;Digital -;1
F;54;GEN X;2.001 ATÉ 3.000;D;SP;0;1;1;0;0;0;0;1;333;RISCO MÉDIO;QUEM SOU EU;Digital + -;1
F;33;GEN Y;1.000 ATÉ 2.000;E;NULL;0;0;0;1;0;0;0;0;822;RISCO MUITO BAIXO;O BEM AMADO;Digital + -;1
M;70;BABY_BOOMER;1.000 ATÉ 2.000;D;PE;0;0;0;0;0;0;0;0;873;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
F;62;BABY_BOOMER;ATÉ 1.000;E;RJ;0;0;0;1;1;0;0;0;856;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;59;BABY_BOOMER;5.001 ATÉ 6.000;B;SP;0;0;1;0;0;0;0;1;446;RISCO MÉDIO;QUEM SOU EU;Digital -;1
F;33;GEN Y;ATÉ 1.000;E;NULL;0;0;0;1;0;0;0;0;515;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
F;60;BABY_BOOMER;1.000 ATÉ 2.000;D;MG;0;0;0;0;0;0;0;0;358;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;41;GEN Y;1.000 ATÉ 2.000;D;ES;0;0;0;0;1;0;0;0;299;RISCO ALTO;PAGO QUANDO PUDER;Digital -;1
M;57;GEN X;2.001 ATÉ 3.000;D;SP;0;1;0;0;0;0;0;0;669;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
F;35;GEN Y;2.001 ATÉ 3.000;D;MG;0;0;0;1;0;0;0;1;370;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;42;GEN Y;2.001 ATÉ 3.000;D;ES;0;0;0;0;0;0;0;0;310;RISCO MÉDIO;QUEM SOU EU;Digital --;1
M;33;GEN Y;1.000 ATÉ 2.000;D;MG;0;1;0;0;0;0;0;1;427;RISCO MÉDIO;QUEM SOU EU;Digital + -;1
M;55;GEN X;5.001 ATÉ 6.000;B;SP;0;1;1;0;0;0;0;0;590;RISCO BAIXO;SEMPRE PRESENTE;Digital +;1
F;27;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;595;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
F;40;GEN Y;3.001 ATÉ 4.000;C;RJ;0;1;0;0;0;0;0;1;509;RISCO BAIXO;SEMPRE PRESENTE;Digital ++;1
F;46;GEN X;3.001 ATÉ 4.000;C;RJ;0;1;0;1;0;0;0;0;554;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
M;28;GEN Y;2.001 ATÉ 3.000;D;SC;0;1;0;0;0;0;0;1;852;RISCO MUITO BAIXO;O BEM AMADO;Digital +;1
M;38;GEN Y;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;795;RISCO MUITO BAIXO;O BEM AMADO;Digital -;1
F;73;BABY_BOOMER;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;0;783;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;24;GEN Z;ATÉ 1.000;E;CE;0;0;0;0;0;0;0;0;478;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;42;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;1;310;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;44;GEN X;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;1;356;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;41;GEN Y;2.001 ATÉ 3.000;D;RJ;0;0;0;0;0;0;0;0;446;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;39;GEN Y;3.001 ATÉ 4.000;C;RJ;0;0;0;0;0;0;0;1;235;RISCO ALTO;PAGO QUANDO PUDER;Digital +;1
M;67;BABY_BOOMER;1.000 ATÉ 2.000;D;MG;0;0;0;0;1;0;0;0;440;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;61;BABY_BOOMER;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;524;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
M;32;GEN Y;1.000 ATÉ 2.000;D;PE;0;0;0;0;0;0;0;1;332;RISCO MÉDIO;QUEM SOU EU;Digital -;1
F;58;GEN X;3.001 ATÉ 4.000;C;SP;0;0;1;0;0;0;0;1;280;RISCO ALTO;PAGO QUANDO PUDER;Digital -;1
F;34;GEN Y;ATÉ 1.000;E;MG;0;0;0;1;0;0;0;0;438;RISCO MÉDIO;QUEM SOU EU;Digital -;1
F;77;VETERANOS;2.001 ATÉ 3.000;D;SP;0;1;0;0;1;0;0;0;921;RISCO MUITO BAIXO;O BEM AMADO;Digital -;1
M;68;BABY_BOOMER;13.001 ATÉ 15.000;B;RN;0;1;0;0;1;0;0;1;491;RISCO MÉDIO;QUEM SOU EU;Digital -;1
F;66;BABY_BOOMER;3.001 ATÉ 4.000;C;SP;0;1;1;0;1;0;0;0;293;RISCO ALTO;PAGO QUANDO PUDER;Digital + -;1
F;58;BABY_BOOMER;1.000 ATÉ 2.000;D;SP;0;1;1;0;0;0;0;0;240;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
M;28;GEN Y;ATÉ 1.000;E;PR;0;1;0;0;0;0;0;1;543;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;1
M;56;GEN X;2.001 ATÉ 3.000;D;SP;0;0;0;0;0;0;0;1;974;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;22;GEN Z;1.000 ATÉ 2.000;D;PR;0;0;0;0;0;0;0;1;408;RISCO MÉDIO;QUEM SOU EU;Digital ++;1
M;32;GEN Y;5.001 ATÉ 6.000;B;MG;0;1;0;0;0;0;0;1;240;RISCO ALTO;PAGO QUANDO PUDER;Digital ++;1
F;43;GEN X;1.000 ATÉ 2.000;D;RJ;0;0;0;1;1;0;0;0;262;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
M;71;BABY_BOOMER;1.000 ATÉ 2.000;D;RO;0;1;0;0;1;0;0;1;288;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
M;50;GEN X;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;1;379;RISCO MÉDIO;QUEM SOU EU;Digital -;1
F;33;GEN Y;ATÉ 1.000;E;MG;0;1;0;0;0;0;0;1;537;RISCO BAIXO;SEMPRE PRESENTE;Digital ++;1
M;39;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;1;797;RISCO MUITO BAIXO;O BEM AMADO;Digital + -;1
M;41;GEN Y;5.001 ATÉ 6.000;B;RJ;0;1;0;0;0;0;0;0;633;RISCO BAIXO;SEMPRE PRESENTE;Digital ++;1
M;29;GEN Y;2.001 ATÉ 3.000;D;PE;0;0;0;0;0;0;0;1;199;RISCO ALTO;PAGO QUANDO PUDER;Digital + -;1
M;62;BABY_BOOMER;ACIMA 30.001;A;SP;0;1;1;0;0;0;1;0;870;RISCO MUITO BAIXO;O BEM AMADO;Digital +;1
M;31;GEN Y;ATÉ 1.000;E;NULL;0;0;0;1;0;0;0;0;256;RISCO ALTO;PAGO QUANDO PUDER;Digital -;1
F;67;BABY_BOOMER;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;668;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
F;45;GEN X;3.001 ATÉ 4.000;C;MG;0;1;0;1;0;0;0;0;156;RISCO ALTO;PAGO QUANDO PUDER;Digital +;1
F;39;GEN Y;2.001 ATÉ 3.000;D;RJ;0;1;0;1;0;0;0;1;89;RISCO MUITO ALTO;FUJAM DE MIM;Digital + -;1
F;32;GEN Y;2.001 ATÉ 3.000;D;PE;0;0;0;0;0;0;0;0;754;RISCO MUITO BAIXO;O BEM AMADO;Digital +;1
F;23;GEN Z;NULL;X;NULL;0;0;0;0;0;0;0;0;645;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;1
F;34;GEN Y;ATÉ 1.000;E;MG;0;0;0;1;0;0;0;0;378;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;61;BABY_BOOMER;5.001 ATÉ 6.000;B;SP;0;1;1;0;1;0;0;1;291;RISCO ALTO;PAGO QUANDO PUDER;Digital -;1
M;54;GEN X;3.001 ATÉ 4.000;C;SP;0;1;0;0;0;0;0;1;308;RISCO MÉDIO;QUEM SOU EU;Digital + -;1
M;68;BABY_BOOMER;9.001 ATÉ 10.000;B;BA;0;0;0;0;1;0;0;1;113;RISCO MUITO ALTO;FUJAM DE MIM;Digital -;1
M;53;GEN X;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;0;961;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
F;32;GEN Y;1.000 ATÉ 2.000;D;MG;0;0;0;0;0;0;0;1;899;RISCO MUITO BAIXO;O BEM AMADO;Digital -;0
F;71;BABY_BOOMER;3.001 ATÉ 4.000;C;SP;0;0;1;0;1;1;0;0;50;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;0
M;38;GEN Y;4.001 ATÉ 5.000;C;RJ;0;0;0;0;0;0;0;1;373;RISCO MÉDIO;QUEM SOU EU;Digital +;1
F;65;BABY_BOOMER;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;177;RISCO ALTO;PAGO QUANDO PUDER;Digital --;0
M;28;GEN Y;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;698;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;0
M;25;GEN Z;2.001 ATÉ 3.000;D;PR;0;0;0;0;0;0;0;1;112;RISCO MUITO ALTO;FUJAM DE MIM;Digital +;0
M;77;VETERANOS;1.000 ATÉ 2.000;D;MG;0;0;0;0;1;0;0;1;46;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;0
M;39;GEN Y;1.000 ATÉ 2.000;D;RJ;0;1;0;0;0;0;0;1;148;RISCO MUITO ALTO;FUJAM DE MIM;Digital +;0
F;72;BABY_BOOMER;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;744;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
F;23;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;297;RISCO ALTO;PAGO QUANDO PUDER;Digital ++;0
M;30;GEN Y;ATÉ 1.000;D;NULL;0;0;0;1;0;0;0;1;709;RISCO MUITO BAIXO;O BEM AMADO;Digital + -;0
M;70;BABY_BOOMER;29.001 ATÉ 30.000;A;SC;0;1;0;0;1;0;0;0;715;RISCO MUITO BAIXO;O BEM AMADO;Digital + -;0
M;26;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;0;422;RISCO MÉDIO;QUEM SOU EU;Digital + -;0
F;37;GEN Y;1.000 ATÉ 2.000;D;ES;0;0;0;0;0;0;0;1;368;RISCO MÉDIO;QUEM SOU EU;Digital -;0
F;59;BABY_BOOMER;ATÉ 1.000;E;MG;0;0;0;0;1;0;0;0;178;RISCO ALTO;PAGO QUANDO PUDER;Digital --;0
M;38;GEN Y;8.001 ATÉ 9.000;B;RJ;0;1;0;0;0;0;0;0;810;RISCO MUITO BAIXO;O BEM AMADO;Digital ++;0
I;85;VETERANOS;ATÉ 1.000;E;MG;0;0;0;0;1;0;0;0;50;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;0
F;38;GEN Y;2.001 ATÉ 3.000;D;RJ;0;1;0;0;0;0;0;0;412;RISCO MÉDIO;QUEM SOU EU;Digital +;0
M;39;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;1;443;RISCO MÉDIO;QUEM SOU EU;Digital +;0
M;25;GEN Z;1.000 ATÉ 2.000;D;MG;0;0;0;0;0;0;0;1;563;RISCO BAIXO;SEMPRE PRESENTE;Digital +;0
M;38;GEN Y;2.001 ATÉ 3.000;D;RJ;0;1;0;0;0;0;0;0;301;RISCO MÉDIO;QUEM SOU EU;Digital +;0
M;39;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;1;549;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;0
F;41;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;1;0;0;0;1;759;RISCO MUITO BAIXO;O BEM AMADO;Digital -;0
F;57;GEN X;1.000 ATÉ 2.000;D;SP;0;0;1;0;0;0;0;0;94;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;0
M;39;GEN Y;3.001 ATÉ 4.000;D;RJ;0;1;0;0;0;0;0;1;289;RISCO ALTO;PAGO QUANDO PUDER;Digital +;0
F;44;GEN X;ATÉ 1.000;E;RJ;0;0;0;1;0;0;0;0;701;RISCO MUITO BAIXO;O BEM AMADO;Digital --;0
M;29;GEN Y;2.001 ATÉ 3.000;D;NULL;0;0;0;0;0;0;0;1;525;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;0
F;49;GEN X;ATÉ 1.000;E;NULL;0;0;0;1;0;0;0;0;682;RISCO BAIXO;SEMPRE PRESENTE;Digital --;0
M;54;GEN X;6.001 ATÉ 7.000;B;SP;0;1;1;0;0;0;1;0;822;RISCO MUITO BAIXO;O BEM AMADO;Digital ++;0
M;30;GEN Y;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;486;RISCO MÉDIO;QUEM SOU EU;Digital +;0
F;85;VETERANOS;1.000 ATÉ 2.000;D;SP;0;0;0;0;1;0;1;0;164;RISCO ALTO;PAGO QUANDO PUDER;Digital --;0
M;73;BABY_BOOMER;6.001 ATÉ 7.000;B;PE;0;0;0;0;1;1;0;0;361;RISCO MÉDIO;QUEM SOU EU;Digital --;0
F;37;GEN Y;6.001 ATÉ 7.000;B;RJ;0;1;0;0;0;0;0;1;263;RISCO ALTO;PAGO QUANDO PUDER;Digital ++;0
F;78;VETERANOS;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;625;RISCO BAIXO;SEMPRE PRESENTE;Digital --;0
F;26;GEN Z;1.000 ATÉ 2.000;D;SC;0;0;0;0;0;0;0;1;191;RISCO ALTO;PAGO QUANDO PUDER;Digital ++;0
F;31;GEN Y;ATÉ 1.000;E;NULL;0;0;0;1;0;0;0;0;659;RISCO BAIXO;SEMPRE PRESENTE;Digital -;0
M;30;GEN Y;ATÉ 1.000;E;AL;0;1;0;0;0;0;0;1;458;RISCO MÉDIO;QUEM SOU EU;Digital +;0
F;46;GEN X;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;425;RISCO MÉDIO;QUEM SOU EU;Digital --;0
F;70;BABY_BOOMER;1.000 ATÉ 2.000;D;SP;0;0;0;1;0;0;0;0;941;RISCO MUITO BAIXO;O BEM AMADO;Digital --;0
F;38;GEN Y;ATÉ 1.000;E;RJ;0;0;0;0;0;0;0;0;253;RISCO ALTO;PAGO QUANDO PUDER;Digital +;0
M;34;GEN Y;1.000 ATÉ 2.000;D;SP;1;0;0;0;0;0;0;0;443;RISCO MÉDIO;QUEM SOU EU;Digital +;0
F;77;VETERANOS;1.000 ATÉ 2.000;D;SP;0;0;0;0;1;0;0;0;809;RISCO MUITO BAIXO;O BEM AMADO;Digital --;0
M;42;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;737;RISCO MUITO BAIXO;O BEM AMADO;Digital --;0
F;28;GEN Y;1.000 ATÉ 2.000;E;SP;0;0;0;0;0;0;0;1;719;RISCO MUITO BAIXO;O BEM AMADO;Digital ++;0
F;38;GEN Y;ATÉ 1.000;E;MG;0;0;0;0;0;0;0;0;225;RISCO ALTO;PAGO QUANDO PUDER;Digital -;0
F;56;GEN X;1.000 ATÉ 2.000;D;SP;0;1;0;0;0;0;0;1;889;RISCO MUITO BAIXO;O BEM AMADO;Digital -;0
F;78;VETERANOS;1.000 ATÉ 2.000;D;PE;0;0;0;0;0;0;0;0;94;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;0
F;38;GEN Y;ATÉ 1.000;E;RJ;0;1;0;1;0;0;0;0;848;RISCO MUITO BAIXO;O BEM AMADO;Digital ++;0
F;55;GEN X;5.001 ATÉ 6.000;B;SP;0;0;0;0;1;0;0;1;642;RISCO BAIXO;SEMPRE PRESENTE;Digital +;0
F;62;BABY_BOOMER;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;1;0;679;RISCO BAIXO;SEMPRE PRESENTE;Digital --;0
F;26;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;1;374;RISCO MÉDIO;QUEM SOU EU;Digital +;0
F;39;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;270;RISCO ALTO;PAGO QUANDO PUDER;Digital + -;0
M;50;GEN X;5.001 ATÉ 6.000;B;SP;0;1;1;0;0;0;0;0;29;RISCO MUITO ALTO;FUJAM DE MIM;Digital ++;0
F;54;GEN X;3.001 ATÉ 4.000;C;SP;0;1;0;1;0;0;1;0;141;RISCO MUITO ALTO;FUJAM DE MIM;Digital +;0
F;42;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;1;0;0;0;0;458;RISCO MÉDIO;QUEM SOU EU;Digital --;0
M;38;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;1;0;0;0;0;394;RISCO MÉDIO;QUEM SOU EU;Digital -;0
F;32;GEN Y;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;321;RISCO MÉDIO;QUEM SOU EU;Digital +;0
M;58;BABY_BOOMER;1.000 ATÉ 2.000;D;SP;0;0;1;0;0;0;0;0;387;RISCO MÉDIO;QUEM SOU EU;Digital --;0
M;53;GEN X;1.000 ATÉ 2.000;D;SP;0;1;1;0;0;0;0;0;169;RISCO ALTO;PAGO QUANDO PUDER;Digital --;0
M;38;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;1;197;RISCO ALTO;PAGO QUANDO PUDER;Digital + -;0
F;40;GEN Y;1.000 ATÉ 2.000;D;RJ;0;1;0;0;0;0;0;1;588;RISCO BAIXO;SEMPRE PRESENTE;Digital +;0
M;32;GEN Y;1.000 ATÉ 2.000;D;GO;0;0;0;0;0;0;0;1;550;RISCO BAIXO;SEMPRE PRESENTE;Digital -;0
F;69;BABY_BOOMER;1.000 ATÉ 2.000;D;SP;0;0;1;0;1;0;0;1;301;RISCO MÉDIO;QUEM SOU EU;Digital --;0
M;26;GEN Z;1.000 ATÉ 2.000;D;RN;0;0;0;0;0;0;0;0;589;RISCO BAIXO;SEMPRE PRESENTE;Digital +;0
M;39;GEN Y;1.000 ATÉ 2.000;D;RJ;0;1;0;0;0;0;0;0;545;RISCO BAIXO;SEMPRE PRESENTE;Digital +;0
F;58;BABY_BOOMER;ATÉ 1.000;E;SP;0;0;0;0;1;0;0;0;116;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;1
M;28;GEN Y;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;380;RISCO MÉDIO;QUEM SOU EU;Digital ++;0
F;31;GEN Y;1.000 ATÉ 2.000;D;PE;0;1;0;0;0;0;0;0;218;RISCO ALTO;PAGO QUANDO PUDER;Digital +;0
M;38;GEN Y;4.001 ATÉ 5.000;C;RJ;0;0;0;0;0;0;0;1;421;RISCO MÉDIO;QUEM SOU EU;Digital ++;0
F;25;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;224;RISCO ALTO;PAGO QUANDO PUDER;Digital +;0
M;55;GEN X;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;0;408;RISCO MÉDIO;QUEM SOU EU;Digital --;0
M;23;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;0;626;RISCO BAIXO;SEMPRE PRESENTE;Digital +;0
M;32;GEN Y;1.000 ATÉ 2.000;D;SP;0;0;1;0;0;0;0;1;478;RISCO MÉDIO;QUEM SOU EU;Digital + -;0
F;47;GEN X;ATÉ 1.000;E;RJ;0;0;0;0;1;0;0;0;47;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;0
F;47;GEN X;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;443;RISCO MÉDIO;QUEM SOU EU;Digital -;0
M;39;GEN Y;2.001 ATÉ 3.000;D;RJ;0;0;0;0;0;0;0;1;163;RISCO ALTO;PAGO QUANDO PUDER;Digital + -;0
M;31;GEN Y;1.000 ATÉ 2.000;D;MG;0;0;0;0;0;0;0;1;448;RISCO MÉDIO;QUEM SOU EU;Digital + -;0
F;64;BABY_BOOMER;2.001 ATÉ 3.000;D;SP;0;0;0;0;1;0;0;1;742;RISCO MUITO BAIXO;O BEM AMADO;Digital --;0
M;25;GEN Z;1.000 ATÉ 2.000;D;NULL;0;1;0;0;0;0;0;1;564;RISCO BAIXO;SEMPRE PRESENTE;Digital +;0
M;55;GEN X;2.001 ATÉ 3.000;D;SP;0;0;1;0;0;0;0;0;574;RISCO BAIXO;SEMPRE PRESENTE;Digital --;0
